id;startdate;enddate;status;employee;cause;startdatetype;enddatetype;duration;type;comments;document
1098;2019-12-13;2019-12-13;3;11;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-13""}]}";
1099;2019-12-13;2019-12-13;3;45;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-13""}]}";
1100;2019-12-13;2019-12-13;3;49;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-13""}]}";
1101;2019-12-16;2019-12-16;3;7;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-16""}]}";
1102;2019-12-16;2019-12-16;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-16""}]}";
1103;2019-12-16;2019-12-16;3;11;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-16""}]}";
1104;2019-12-16;2019-12-16;3;37;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-16""}]}";
1105;2019-12-16;2019-12-16;3;50;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-16""}]}";
1106;2019-12-16;2019-12-16;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-16""}]}";
1107;2019-12-17;2019-12-17;3;10;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-17""}]}";
1108;2019-12-17;2019-12-17;3;15;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-17""}]}";
1109;2019-12-17;2019-12-17;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-17""}]}";
1110;2019-12-18;2019-12-18;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-18""}]}";
1111;2019-12-19;2019-12-19;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-19""}]}";
1112;2019-12-19;2019-12-19;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-19""}]}";
1113;2019-12-19;2019-12-19;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-19""}]}";
1114;2019-12-19;2019-12-19;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-19""}]}";
1115;2019-12-19;2019-12-19;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-19""}]}";
1116;2019-12-20;2019-12-20;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-20""}]}";
1117;2019-12-20;2019-12-20;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-20""}]}";
1118;2019-12-20;2019-12-20;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-20""}]}";
1119;2019-12-20;2019-12-20;3;49;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-20""}]}";
1120;2019-12-20;2019-12-20;3;53;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-20""}]}";
1121;2019-12-23;2019-12-23;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1122;2019-12-23;2019-12-23;3;6;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1123;2019-12-23;2019-12-23;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1124;2019-12-23;2019-12-23;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1125;2019-12-23;2019-12-23;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1126;2019-12-23;2019-12-23;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1127;2019-12-23;2019-12-23;3;23;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1128;2019-12-23;2019-12-23;3;26;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1129;2019-12-23;2019-12-23;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1130;2019-12-23;2019-12-23;3;29;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1131;2019-12-23;2019-12-23;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1132;2019-12-23;2019-12-23;3;40;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1133;2019-12-23;2019-12-23;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1134;2019-12-23;2019-12-23;3;49;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-23""}]}";
1135;2019-12-24;2019-12-24;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1136;2019-12-24;2019-12-24;3;6;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1137;2019-12-24;2019-12-24;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1138;2019-12-24;2019-12-24;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1139;2019-12-24;2019-12-24;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1140;2019-12-24;2019-12-24;3;15;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1141;2019-12-24;2019-12-24;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1142;2019-12-24;2019-12-24;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1143;2019-12-24;2019-12-24;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1144;2019-12-24;2019-12-24;3;9;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1145;2019-12-24;2019-12-24;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1146;2019-12-24;2019-12-24;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1147;2019-12-24;2019-12-24;3;23;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1148;2019-12-24;2019-12-24;3;26;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1149;2019-12-24;2019-12-24;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1150;2019-12-24;2019-12-24;3;29;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1151;2019-12-24;2019-12-24;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1152;2019-12-24;2019-12-24;3;35;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1153;2019-12-24;2019-12-24;3;40;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1154;2019-12-24;2019-12-24;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1155;2019-12-24;2019-12-24;3;49;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-24""}]}";
1156;2019-12-26;2019-12-26;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1157;2019-12-26;2019-12-26;3;6;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1158;2019-12-26;2019-12-26;3;7;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1159;2019-12-26;2019-12-26;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1160;2019-12-26;2019-12-26;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1161;2019-12-26;2019-12-26;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1162;2019-12-26;2019-12-26;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1163;2019-12-26;2019-12-26;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1164;2019-12-26;2019-12-26;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1165;2019-12-26;2019-12-26;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1166;2019-12-26;2019-12-26;3;23;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1167;2019-12-26;2019-12-26;3;26;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1168;2019-12-26;2019-12-26;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1169;2019-12-26;2019-12-26;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1170;2019-12-26;2019-12-26;3;48;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1171;2019-12-26;2019-12-26;3;49;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1172;2019-12-26;2019-12-26;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1173;2019-12-26;2019-12-26;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-26""}]}";
1174;2019-12-27;2019-12-27;3;34;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1175;2019-12-27;2019-12-27;3;6;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1176;2019-12-27;2019-12-27;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1177;2019-12-27;2019-12-27;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1178;2019-12-27;2019-12-27;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1179;2019-12-27;2019-12-27;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1180;2019-12-27;2019-12-27;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1181;2019-12-27;2019-12-27;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1182;2019-12-27;2019-12-27;3;18;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1183;2019-12-27;2019-12-27;3;9;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1184;2019-12-27;2019-12-27;3;23;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1185;2019-12-27;2019-12-27;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1186;2019-12-27;2019-12-27;3;48;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1187;2019-12-27;2019-12-27;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-27""}]}";
1188;2019-12-28;2019-12-28;3;25;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-28""}]}";
1189;2019-12-29;2019-12-29;3;25;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-29""}]}";
1190;2019-12-30;2019-12-30;3;34;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1191;2019-12-30;2019-12-30;3;6;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1192;2019-12-30;2019-12-30;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1193;2019-12-30;2019-12-30;3;15;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1194;2019-12-30;2019-12-30;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1195;2019-12-30;2019-12-30;3;18;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1196;2019-12-30;2019-12-30;3;9;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1197;2019-12-30;2019-12-30;3;25;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1198;2019-12-30;2019-12-30;3;29;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1199;2019-12-30;2019-12-30;3;39;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1200;2019-12-30;2019-12-30;3;44;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1201;2019-12-30;2019-12-30;3;48;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-30""}]}";
1202;2019-12-31;2019-12-31;3;34;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1203;2019-12-31;2019-12-31;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1204;2019-12-31;2019-12-31;3;6;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1205;2019-12-31;2019-12-31;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1206;2019-12-31;2019-12-31;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1207;2019-12-31;2019-12-31;3;15;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1208;2019-12-31;2019-12-31;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1209;2019-12-31;2019-12-31;3;18;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1210;2019-12-31;2019-12-31;3;9;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1211;2019-12-31;2019-12-31;3;29;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1212;2019-12-31;2019-12-31;3;39;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1213;2019-12-31;2019-12-31;3;41;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1214;2019-12-31;2019-12-31;3;44;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1215;2019-12-31;2019-12-31;3;48;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
1216;2019-12-31;2019-12-31;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-31""}]}";
